"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000056214.10",1.92266552518186,3.85219422224541,75.6671034956743,0.000156460941109479,0.0028667227240397
"ENSMUSG00000028798.17",1.14055291399658,6.59207980955704,75.6449945882456,0.00015658490021195,0.0028667227240397
"ENSMUSG00000019966.19",-1.77135066685054,6.77852569368819,75.639533392519,0.000156615540130047,0.0028667227240397
"ENSMUSG00000041225.17",-1.04570871690243,5.56390672476652,75.5234503968994,0.000157268734895624,0.00287549807327944
"ENSMUSG00000089901.2",-3.64918070278748,3.18078859340285,75.4712583563736,0.000157563613008433,0.00287770982831186
"ENSMUSG00000041351.17",2.37819444504513,2.795934747746,75.263263973172,0.000158746176065246,0.00289448317446177
"ENSMUSG00000030980.19",1.79543918143731,5.91339593457103,75.2481851022156,0.000158832371705873,0.00289448317446177
"ENSMUSG00000039671.19",-1.25968000668643,6.93976631700881,75.2177080014136,0.00015900678102289,0.00289448317446177
"ENSMUSG00000020023.19",-1.24602735859159,4.50151771545057,75.1014327476577,0.000159674555199218,0.0029005517366525
"ENSMUSG00000027495.5",-1.13917990458771,4.91046874851209,75.0986231685653,0.000159690737420102,0.0029005517366525
"ENSMUSG00000070934.7",1.10470214271765,6.0600574392456,74.8681564109105,0.00016102570175962,0.00291707110051682
"ENSMUSG00000052957.9",3.17571604392427,2.21923710813253,74.8671749236347,0.000161031419034898,0.00291707110051682
"ENSMUSG00000015647.10",-1.68220359153286,8.63012956276571,74.8068391022913,0.000161383407509206,0.00291707110051682
"ENSMUSG00000034522.11",-1.08273775306884,5.33312657440152,74.7792619973901,0.000161544632391668,0.00291707110051682
"ENSMUSG00000054136.7",4.83520483604745,0.155069793823353,74.7706201962265,0.000161595199843156,0.00291707110051682
"ENSMUSG00000040859.15",1.24656332916124,5.43443008960341,74.7302106985464,0.00016183193881657,0.00291707110051682
"ENSMUSG00000029516.20",-1.40524482274998,3.76533756612008,74.6846060111731,0.000162099674985926,0.00291707110051682
"ENSMUSG00000028698.14",1.77542164087851,5.32950142471506,74.6545387841319,0.00016227652005189,0.00291707110051682
"ENSMUSG00000034820.5",-1.02294434564059,6.06861553378418,74.6398317795079,0.000162363116188795,0.00291707110051682
"ENSMUSG00000029414.12",-1.60894449697433,4.04010654354996,74.5258031178709,0.000163036642837525,0.00292599493387475
"ENSMUSG00000041773.9",1.03872158357579,7.00667339528945,74.4694562039698,0.000163370852955522,0.00292792061224398
"ENSMUSG00000040824.4",1.10426439170611,5.78988018097753,74.3812732109737,0.000163895746033075,0.00292792061224398
"ENSMUSG00000022376.9",3.99535577273823,0.721877465307836,74.3379199003303,0.000164154631311811,0.00292792061224398
"ENSMUSG00000027889.18",1.15913032094984,5.29696988600293,74.2673780849597,0.000164577051381641,0.00292792061224398
"ENSMUSG00000035356.18",-1.20739838921074,4.88291766164884,74.2423667264524,0.000164727176372403,0.00292792061224398
"ENSMUSG00000037965.16",-1.06084036500289,7.06522590243517,74.2110044756906,0.000164915681798693,0.00292792061224398
"ENSMUSG00000030134.12",-4.15376861361694,1.45010756274721,74.2090577734953,0.000164927392185694,0.00292792061224398
"ENSMUSG00000023048.14",1.55362445541242,6.53128055510883,74.1843184374766,0.000165076309223885,0.00292792061224398
"ENSMUSG00000032643.13",1.29760675485681,4.64176726693755,74.1757506254586,0.000165127924887487,0.00292792061224398
"ENSMUSG00000030319.9",-1.54308631739493,4.47478203467788,74.1513210170765,0.000165275217225144,0.00292792061224398
"ENSMUSG00000019528.19",1.51442624818192,5.86527992934211,74.1426158865976,0.000165327745420446,0.00292792061224398
"ENSMUSG00000042357.3",2.23306860049113,2.04355002138746,74.1233240026195,0.000165444235961088,0.00292792061224398
"ENSMUSG00000026259.15",3.26475696690757,0.885183837924022,74.0931586410445,0.000165626605610705,0.00292801649897472
"ENSMUSG00000027714.12",1.19330750569324,4.50581728541673,74.0255867645519,0.000166036105780569,0.00292877021986571
"ENSMUSG00000030659.15",1.46881516535807,5.09258081975501,73.9768595025488,0.000166332249797559,0.00292877021986571
"ENSMUSG00000040272.15",-1.19090851166544,4.37628768019908,73.9571336303004,0.000166452337654349,0.00292877021986571
"ENSMUSG00000107577.2",-2.73822472183567,1.574250716149,73.9305792504485,0.0001666141807425,0.00292877021986571
"ENSMUSG00000001891.17",1.09639485953243,6.31276949924289,73.9303288346379,0.000166615707979789,0.00292877021986571
"ENSMUSG00000028019.10",2.32522435236459,4.87659053076086,73.8582958275535,0.00016705580690021,0.00292877021986571
"ENSMUSG00000049807.17",1.01784786014079,7.17459545567689,73.8432778843111,0.000167147758899668,0.00292877021986571
"ENSMUSG00000027200.18",-2.01264196619379,2.96318970415472,73.8350845067223,0.000167197954116905,0.00292877021986571
"ENSMUSG00000037419.10",-1.09913857026634,6.58426571092986,73.8214935849752,0.00016728126115457,0.00292877021986571
"ENSMUSG00000075555.14",4.6839262046227,0.0142009870674808,73.7133216830835,0.00016794630930274,0.00292877021986571
"ENSMUSG00000038807.20",2.18936507573409,4.07728002953208,73.7115432250116,0.000167957273101521,0.00292877021986571
"ENSMUSG00000063415.13",4.56497592481185,7.45923825585704,73.6678304882511,0.000168227055592303,0.00292877021986571
"ENSMUSG00000005907.15",-1.39536252000983,3.74703086222407,73.6511553562889,0.000168330123456809,0.00292877021986571
"ENSMUSG00000027983.14",1.9173091854004,2.35372534788472,73.6478807966574,0.00016835037327473,0.00292877021986571
"ENSMUSG00000019817.19",6.45216685916036,0.25972999381316,73.6386102420433,0.000168407720006623,0.00292877021986571
"ENSMUSG00000060969.10",6.46107042667634,2.42423677073057,73.6178509421684,0.000168536230395947,0.00292877021986571
"ENSMUSG00000030870.13",1.06799648300527,5.66083153148948,73.5949437496689,0.000168678190580288,0.00292877021986571
"ENSMUSG00000021396.6",2.75064206005292,3.12297371428776,73.3632869527173,0.00017012289934764,0.00294903749582528
"ENSMUSG00000023249.16",1.20683307458033,7.21568941679123,73.2965824916475,0.000170541983901309,0.00294903749582528
"ENSMUSG00000026425.16",-1.0996155445738,7.52807425257598,73.2687808116219,0.000170717064090379,0.00294903749582528
"ENSMUSG00000028262.14",-3.40772785522009,8.35440878746491,73.2629778599835,0.000170753638515063,0.00294903749582528
"ENSMUSG00000074060.11",-6.42869836971462,0.520975657735105,73.2369372979453,0.000170917895042473,0.00294903749582528
"ENSMUSG00000036580.16",1.14393822480623,6.52369267698024,73.2277339082312,0.000170975998307987,0.00294903749582528
"ENSMUSG00000022228.15",-1.05095812107997,5.86965311570789,73.2092127528982,0.000171093007553772,0.00294903749582528
"ENSMUSG00000032796.9",4.87473912184466,2.45459880595806,73.1024161281646,0.000171769813349082,0.00295762237407623
"ENSMUSG00000009585.19",3.55611366478211,2.04379479871821,73.0288824938214,0.00017223791724628,0.00296234624210377
"ENSMUSG00000062519.14",-1.1211021589432,4.74122938287534,73.0031371987582,0.000172402213763578,0.00296234624210377
"ENSMUSG00000023045.14",9.19171485200783,-0.0713527887786383,111.143442490692,0.000172810255376567,0.00296485934088247
"ENSMUSG00000036655.9",-2.45165428523799,3.01151617572638,72.9242703072949,0.000172906826853906,0.00296485934088247
"ENSMUSG00000105728.2",-3.82957440497359,0.847950075096499,72.8786886091307,0.000173199378720291,0.00296680136613318
"ENSMUSG00000029053.17",4.55813478286023,1.3197191832212,72.8177598945232,0.000173591472303699,0.00297044270135399
"ENSMUSG00000035948.14",4.80627243454184,0.521837433437555,72.6530406067057,0.000174657487982428,0.00298559654302193
"ENSMUSG00000034647.16",-1.08166575233584,6.31127323251538,72.4960045523862,0.000175682002586203,0.00300001041980794
"ENSMUSG00000045071.15",-1.33422784947449,3.85575073718329,72.406342391585,0.000176270595900298,0.00300601929069554
"ENSMUSG00000028059.17",1.0712288419203,7.23814587408362,72.3871066673622,0.000176397215885984,0.00300601929069554
"ENSMUSG00000027306.16",-1.37094103228235,4.33773074600677,72.3257847392653,0.00017680168848561,0.00300712082784303
"ENSMUSG00000030591.18",1.14595642053663,7.28860245344821,72.2995055417033,0.000176975405368827,0.00300712082784303
"ENSMUSG00000025582.5",5.08078258969623,0.76945172768375,72.2710436928688,0.000177163809843823,0.00300712082784303
"ENSMUSG00000056917.14",-1.12680409239067,5.27547004411822,72.267273976522,0.000177188783897199,0.00300712082784303
"ENSMUSG00000002797.10",1.33718901175983,3.9510421038103,72.2280751055852,0.000177448754226775,0.00300825846508552
"ENSMUSG00000006356.11",1.56754935492395,8.13821258789733,72.2023839802433,0.000177619418649215,0.00300825846508552
"ENSMUSG00000022961.19",-1.13494687732331,9.29609198601473,72.1224948216566,0.000178151531071367,0.00301418546486494
"ENSMUSG00000040435.13",1.12021812920496,5.00767761047103,71.9475032743857,0.000179324607805412,0.00303093389719729
"ENSMUSG00000025185.15",1.41674555045769,6.19971542722526,71.7017252135134,0.000180989837558756,0.00304698203042655
"ENSMUSG00000010830.9",1.12609791701651,5.33934971498053,71.6897893025424,0.000181071236545808,0.00304698203042655
"ENSMUSG00000062822.9",-1.29024930521319,5.38679972067461,71.6889055729407,0.000181077265250573,0.00304698203042655
"ENSMUSG00000032014.7",1.38677248560149,6.26437501941232,71.651642337866,0.000181331717012561,0.00304698203042655
"ENSMUSG00000020080.9",-3.79577078363919,0.639481156316724,71.6447346819133,0.00018137893877864,0.00304698203042655
"ENSMUSG00000056749.8",1.69714764779137,3.59231993982766,71.5959177755818,0.000181713130833969,0.003048402323415
"ENSMUSG00000023830.15",1.10807482458418,8.39246051940076,71.5599565050775,0.000181959845914623,0.003048402323415
"ENSMUSG00000037463.15",9.35347414591272,0.085710084147959,108.667801366129,0.000182016165802503,0.003048402323415
"ENSMUSG00000030934.10",1.30724654439594,7.10975633414021,71.4692120254759,0.000182584413539751,0.00305482739215598
"ENSMUSG00000028943.19",2.33658081220747,2.28065682969924,71.3811387113111,0.000183193359511735,0.00306191971701079
"ENSMUSG00000022360.9",-1.07145872965486,5.5773843679439,71.348176601674,0.000183421965331736,0.00306264708410115
"ENSMUSG00000028557.11",1.06836427049634,7.22340684242017,71.073280542421,0.000185343525109252,0.00308918031913271
"ENSMUSG00000042558.17",1.12791061920946,4.73321447506987,71.0600065044461,0.000185436996976404,0.00308918031913271
"ENSMUSG00000043866.12",1.26753688513075,5.74315238580253,71.0409760139081,0.000185571114837609,0.00308918031913271
"ENSMUSG00000060032.7",1.53144805754883,5.32578544402064,70.9927850846665,0.000185911326216737,0.00309107694370938
"ENSMUSG00000039680.11",1.23511323461861,5.30696025786066,70.9607032589814,0.000186138278595268,0.00309107694370938
"ENSMUSG00000027331.16",-1.32587784383103,4.05253582637977,70.9279527620684,0.000186370346186951,0.00309107694370938
"ENSMUSG00000030738.12",1.11020614137298,8.18564601406415,70.8809104673492,0.000186704366505954,0.00309107694370938
"ENSMUSG00000033326.16",1.21238067078477,6.75669268254274,70.8025483438359,0.00018726256276931,0.00309107694370938
"ENSMUSG00000038975.15",1.12256913411993,4.94793618427974,70.7850107539726,0.000187387795745939,0.00309107694370938
"ENSMUSG00000037242.9",1.09933699622558,9.47555361552588,70.755833699633,0.000187596394140494,0.00309107694370938
"ENSMUSG00000026167.15",9.13745588365831,-0.123948641950385,107.22688925644,0.000187697462182299,0.00309107694370938
"ENSMUSG00000061119.8",1.44056210433662,6.28026555621816,70.708899781894,0.000187932599861162,0.00309107694370938
"ENSMUSG00000028152.11",1.23887723170474,5.73320532693809,70.704800006568,0.000187962006644306,0.00309107694370938
"ENSMUSG00000032666.17",-1.63146337198137,5.66541515161483,70.6718327085007,0.000188198699145723,0.00309107694370938
"ENSMUSG00000009246.15",3.52049348629069,0.664272603776445,70.657694369859,0.000188300329924401,0.00309107694370938
"ENSMUSG00000026042.17",1.40412388019687,10.9891676646333,70.5554342076367,0.000189037612353636,0.00310010443173005
"ENSMUSG00000030921.18",4.87152096215804,2.94338850458618,70.5256650841104,0.000189252974102091,0.00310056332917555
"ENSMUSG00000025092.8",-3.90536069772736,4.12114188760063,70.4331791093283,0.000189924165616795,0.00310429708235404
"ENSMUSG00000044042.20",1.29141360679368,5.94383423801218,70.4277394524162,0.000189963742155506,0.00310429708235404
"ENSMUSG00000038910.8",3.28811728183866,0.863731127738834,70.4098528021528,0.000190093955821518,0.00310429708235404
"ENSMUSG00000009633.4",7.78914850148183,1.57964697843904,70.3910052036816,0.000190231295189883,0.00310429708235404
"ENSMUSG00000042613.10",1.20002971386176,8.27856671932171,70.3462442973183,0.000190557996392096,0.00310656469586208
"ENSMUSG00000026349.15",-1.26940962257503,6.27925075680384,70.2755652532835,0.000191075408977542,0.00311193385073956
"ENSMUSG00000025647.17",1.13094379968861,7.34190720024155,70.1239391801359,0.000192191800486891,0.00312701733369222
"ENSMUSG00000028559.18",1.05584721068701,7.36358221770959,70.0985621515091,0.000192379503577608,0.00312701733369222
"ENSMUSG00000017417.15",-3.14527788829078,1.90338620911303,70.0243127206452,0.000192930114518829,0.00313288970063108
"ENSMUSG00000026923.16",1.14350938276737,5.3587213108927,69.9546313572696,0.000193448781719195,0.00313823234422306
"ENSMUSG00000022604.19",-1.48735062877969,4.78974283729844,69.8540462396418,0.000194200794447663,0.0031401432383355
"ENSMUSG00000025584.18",3.30085337685385,1.48739875450361,69.8270400102955,0.000194403373387119,0.0031401432383355
"ENSMUSG00000015501.11",1.04990769155914,5.62489100977239,69.8248620524725,0.000194419723064364,0.0031401432383355
"ENSMUSG00000035597.20",-1.15653665441152,5.92097480448339,69.8223225900998,0.000194438788852189,0.0031401432383355
"ENSMUSG00000028692.15",1.04698525366028,8.50324947044114,69.8121177823034,0.000194515429944636,0.0031401432383355
"ENSMUSG00000001089.15",1.1757983736242,7.21864454516906,69.747345635725,0.000195002837332809,0.00314494342041519
"ENSMUSG00000021373.17",1.91528012508255,2.73516029566935,69.6674948719183,0.000195605976377505,0.00314890273685074
"ENSMUSG00000029020.14",1.07407747887481,6.45209540275781,69.6644616777567,0.000195628936573552,0.00314890273685074
"ENSMUSG00000034612.8",2.12687333269733,4.12888510524166,69.5585001736172,0.00019643330996278,0.00315383850105854
"ENSMUSG00000028657.15",1.08026149195358,6.64252138311619,69.551424140208,0.000196487183932198,0.00315383850105854
"ENSMUSG00000045193.14",-1.22531409944681,6.31845189228359,69.5487731471679,0.000196507372610827,0.00315383850105854
"ENSMUSG00000049971.18",-4.19591916779311,1.18417067457441,69.4768604935063,0.000197056091617542,0.00315958056976305
"ENSMUSG00000029814.11",-2.23232223178898,3.02547895203141,69.4204184204031,0.000197488210468606,0.00316344377407941
"ENSMUSG00000079484.13",-2.0495644886482,2.00851475202957,69.3929814742183,0.000197698727791873,0.00316375323865775
"ENSMUSG00000038388.15",1.50010207659751,3.57754842188374,69.3587407358704,0.000197961873052541,0.00316419651730884
"ENSMUSG00000039131.16",-3.09924581271014,1.6327162424062,69.2459014914197,0.000198832404690481,0.00317269026076507
"ENSMUSG00000020607.8",9.08029303787891,-0.178963773983979,104.384799547035,0.000199664862180951,0.00318290411802331
"ENSMUSG00000042500.12",2.13162501294945,3.36439650156057,69.0669137844889,0.000200223861331814,0.00318828595523892
"ENSMUSG00000015377.11",-1.62527645848022,3.05398279810252,69.0459324891671,0.000200387828213482,0.00318828595523892
"ENSMUSG00000039745.9",1.0469431254284,5.27903148501254,69.0146102273728,0.000200632945352855,0.00318911944933112
"ENSMUSG00000016552.14",2.04271960647464,2.68685572720531,68.9574309818265,0.000201081452381718,0.00319318118287936
"ENSMUSG00000048758.15",1.20180916073297,7.83589705382498,68.9026637157134,0.000201512306712052,0.00319359064127413
"ENSMUSG00000078185.4",-1.469394067026,4.49250845424384,68.8540901649256,0.000201895475713613,0.00319359064127413
"ENSMUSG00000028643.12",1.20502729970268,4.23029984754986,68.8530600586006,0.000201903612251843,0.00319359064127413
"ENSMUSG00000094992.2",-3.38099611756083,0.945997797495973,68.833763757737,0.000202056110270556,0.00319359064127413
"ENSMUSG00000020108.5",1.12815324485717,6.98133690492362,68.8304926641322,0.000202081976984453,0.00319359064127413
"ENSMUSG00000045555.4",3.81927205907705,0.371510370438002,68.8073329332405,0.000202265243975058,0.00319359064127413
"ENSMUSG00000041836.11",1.84330512227311,4.12537226215754,68.7509040364504,0.000202712713476109,0.00319760464241104
"ENSMUSG00000019929.17",-1.64216155308072,7.95898617236931,68.7108841622061,0.000203030870937942,0.00319957316324774
"ENSMUSG00000046818.8",1.84427089211161,6.17334150110722,68.6778269722579,0.00020329418237145,0.00320067443929627
"ENSMUSG00000040867.14",4.16026742156909,0.674057427980845,68.6190279050812,0.000203763673707345,0.0032050166433797
"ENSMUSG00000038489.9",1.81614861834778,5.42999238709702,68.5002691433096,0.000204716384760725,0.00321694398730838
"ENSMUSG00000021754.18",-1.42750525329819,5.81210388897355,68.438665448193,0.00020521294744374,0.00322168751551382
"ENSMUSG00000038893.13",1.63719636542943,2.77270932741133,68.3686464002685,0.000205779313983973,0.00322751688008797
"ENSMUSG00000025314.18",-1.11267880235651,6.12914610235234,68.3154115728559,0.000206211326246426,0.00322983248955705
"ENSMUSG00000034686.9",3.08145034427076,1.57209300431531,68.3023715607719,0.000206317334952668,0.00322983248955705
"ENSMUSG00000028668.6",1.01634998299261,5.92108936083737,68.2406656746563,0.000206819968944598,0.00323273983895451
"ENSMUSG00000054428.13",1.19283748124573,4.48038466100693,68.2038886896546,0.000207120325399602,0.00323273983895451
"ENSMUSG00000026094.15",-1.4979717264501,4.96785946691094,68.1873082915688,0.000207255929052504,0.00323273983895451
"ENSMUSG00000004665.11",1.15777582098163,9.38468247437072,68.1838141880621,0.000207284521008686,0.00323273983895451
"ENSMUSG00000009863.15",1.20165077697581,5.50703713499105,68.1273015618831,0.000207747697534993,0.0032369125716681
"ENSMUSG00000010608.16",-1.16349963604716,7.37000212095582,68.0930532748436,0.000208029074214231,0.00323824749861043
"ENSMUSG00000007655.17",1.11882970601056,9.8115789624276,68.0185083183028,0.000208643296056753,0.00324475622166456
"ENSMUSG00000055407.15",1.06360762295563,6.81725244818856,67.947961252295,0.000209226827662292,0.00325057886713666
"ENSMUSG00000089736.3",-3.01902908917954,2.14360606431755,67.9062099040531,0.000209573210188462,0.00325057886713666
"ENSMUSG00000036751.8",1.03997854417896,6.49630063200122,67.9021374836962,0.000209607037604087,0.00325057886713666
"ENSMUSG00000045441.6",2.80668854010278,4.9058997889181,67.7455615192605,0.000210913224463709,0.00326440109562573
"ENSMUSG00000053565.11",1.03964069158497,6.72542954377253,67.7244500817319,0.00021109017781589,0.00326440109562573
"ENSMUSG00000020808.4",-1.41968766623246,4.11394791920926,67.6553489198504,0.000211670774620034,0.00326941557240823
"ENSMUSG00000031753.17",1.23576946371735,6.73611063204373,67.6388637656244,0.000211809602563705,0.00326941557240823
"ENSMUSG00000039476.14",2.5480555692108,5.69158038964253,67.4751505773085,0.000213194972860521,0.00328773272686211
"ENSMUSG00000049044.17",9.05717513079222,-0.201326997769047,101.380809092823,0.000213525633951365,0.00328976598230283
"ENSMUSG00000022332.9",1.6842831960729,2.74195221285299,67.3928874962452,0.000213895704930248,0.00329019657783133
"ENSMUSG00000036356.16",4.54762054361331,2.64938221434442,67.3366080278199,0.000214376891195369,0.00329019657783133
"ENSMUSG00000027068.7",1.96517130750763,6.24068248541288,67.3138400828989,0.000214571969905684,0.00329019657783133
"ENSMUSG00000042129.9",3.03271949776601,2.94966193402143,67.3015894594887,0.000214677033742842,0.00329019657783133
"ENSMUSG00000034687.9",-4.90818787609991,2.22465379520273,67.2821694967299,0.000214843725261436,0.00329019657783133
"ENSMUSG00000086711.2",-4.17351477511659,0.653489677346637,67.2767230655435,0.000214890506066841,0.00329019657783133
"ENSMUSG00000027009.19",2.71918174477808,4.14061074217847,67.2703273035778,0.000214945458429665,0.00329019657783133
"ENSMUSG00000103928.2",-1.88390663475006,2.28856343658736,67.2076100869132,0.000215485328297832,0.00329541194763792
"ENSMUSG00000025324.9",1.49391016006021,5.25707602794743,67.1780843433404,0.000215740118039596,0.00329626198818208
"ENSMUSG00000040952.17",1.23451307261879,8.82729239863618,67.0414225114057,0.000216924727467327,0.00331130393487257
"ENSMUSG00000111375.6",-1.63365467472941,3.35070908140388,66.9779020766468,0.000217478316010809,0.00331452673014052
"ENSMUSG00000116617.2",-2.05064385569112,2.16680313542175,66.957246681734,0.000217658740144601,0.00331452673014052
"ENSMUSG00000000049.12",5.11344062238773,-0.491800028437523,66.9483192352423,0.000217736783444899,0.00331452673014052
"ENSMUSG00000039157.13",2.17741944189615,5.08777895840054,66.9174566799226,0.00021800687282648,0.00331558798222405
"ENSMUSG00000074129.15",1.43326885962623,4.02040810998793,66.8744899663252,0.000218383641725324,0.00331625371530529
"ENSMUSG00000045539.4",9.05727425288598,-0.201269357576222,100.379082712122,0.000218451474568367,0.00331625371530529
"ENSMUSG00000024948.16",-1.1993516235913,4.99386424763012,66.5979872987955,0.000220829351687058,0.00334427876316415
"ENSMUSG00000008090.15",2.22725297414594,6.70395716948865,66.5896249471426,0.000220903891227317,0.00334427876316415
"ENSMUSG00000029070.10",1.02539731502691,8.09971174101994,66.5466664338752,0.00022128734523974,0.0033470216651572
"ENSMUSG00000018604.19",3.11216936709932,1.50177720794316,66.5097688159975,0.000221617414561494,0.00334895283904022
"ENSMUSG00000031292.15",-1.34099528744912,5.63360644031031,66.4644072256142,0.000222024107746432,0.00334898168721988
"ENSMUSG00000015452.15",-2.4945563439329,1.81303765026909,66.3756217676177,0.000222823034124653,0.00335797153521005
"ENSMUSG00000089762.4",1.12144879106978,5.36834068454766,66.3438263304844,0.000223110083135778,0.00335923798512077
"ENSMUSG00000024968.15",-1.94397035026593,3.72610515064254,66.2844506056781,0.000223647461221262,0.00336010024878879
"ENSMUSG00000049985.16",3.3789058183712,0.539897665123396,66.2726579499418,0.000223754397640715,0.00336010024878879
"ENSMUSG00000054072.13",4.86611278585467,3.1348443168113,66.120815190333,0.000225137486406766,0.0033744112206275
"ENSMUSG00000073002.10",2.13794963075497,5.53385065679437,66.0090040008955,0.000226163307517593,0.00338609448847619
"ENSMUSG00000073077.8",-6.16761977947675,0.278899540117743,65.9848207446645,0.000226386006202546,0.00338609448847619
"ENSMUSG00000015668.14",1.12474217133083,4.83882369712885,65.9469306271044,0.000226735522646499,0.00338609448847619
"ENSMUSG00000036825.13",1.0611650349573,4.9563581780893,65.9077231410562,0.000227097956405172,0.00338844894917618
"ENSMUSG00000003355.8",2.16392266137864,2.97782062510435,65.8677228009989,0.000227468523590969,0.00339092041428808
"ENSMUSG00000027669.15",1.30340947914112,3.82558323851453,65.7915053786071,0.000228176866112008,0.00339841818501836
"ENSMUSG00000034855.14",5.7449907758582,1.41984659596235,65.6915594902181,0.000229110242005142,0.00340925105616824
"ENSMUSG00000071337.12",-1.36270850973605,6.77231444266081,65.6646768252619,0.00022936217120233,0.00340993337545819
"ENSMUSG00000078202.4",-3.06217423141798,0.546192886566171,65.5794216390533,0.000230163606093597,0.00341877665173316
"ENSMUSG00000024426.18",-1.12257494065436,4.9226873308218,65.5187082972006,0.000230736637249978,0.00342421447226492
"ENSMUSG00000069744.8",1.1943973034039,6.39795388423834,65.4393520139065,0.000231488526038403,0.00343202395513643
"ENSMUSG00000039168.16",1.16648663246815,7.82824627846339,65.4194416458746,0.000231677691296754,0.00343202395513643
"ENSMUSG00000028885.9",1.9157142342569,2.63345505671762,65.3968100259686,0.000231892963559212,0.0034321403112829
"ENSMUSG00000036202.17",-1.10929033379813,5.72541580495527,65.306375071416,0.00023275587533794,0.00343876024037223
"ENSMUSG00000050530.15",1.37987637816487,6.16243115630449,65.1263783147564,0.000234486276472219,0.00345532112130934
"ENSMUSG00000022270.17",-1.23430614750556,5.03767409938234,65.1246194521561,0.000234503270636997,0.00345532112130934
"ENSMUSG00000044749.14",7.21590018355663,0.183177956923626,65.0334397348203,0.000235386526789715,0.00346333639884043
"ENSMUSG00000023800.16",1.6624189210791,4.88538440354579,65.016635823978,0.000235549794538032,0.00346333639884043
"ENSMUSG00000045237.6",1.13894839899771,4.96497679441773,64.9935812957327,0.000235774041824505,0.00346333639884043
"ENSMUSG00000002020.16",3.3661053258559,4.0436340092907,64.9822404491716,0.000235884457695846,0.00346333639884043
"ENSMUSG00000008305.19",1.1355493390653,5.29076051265667,64.8421642184302,0.000237254015742819,0.00348035655895073
"ENSMUSG00000024769.8",3.31282423219271,5.59430351492759,64.7825977600655,0.000237839655659114,0.00348484446296845
"ENSMUSG00000050556.10",2.91413425135273,2.21333424629135,64.7476933823154,0.000238183729889437,0.00348484446296845
"ENSMUSG00000022438.7",3.14486709759917,4.63846585443509,64.6753286388965,0.000238899212257559,0.00348902494724257
"ENSMUSG00000038742.8",3.04580010621839,0.78249973361769,64.6479753775918,0.000239170412149636,0.00348990547604941
"ENSMUSG00000031626.19",3.43168280325948,7.65980247883037,64.5013706945976,0.000240631043286246,0.00350260536034201
"ENSMUSG00000084917.4",-2.79686566554236,0.761530873078257,64.4821630215971,0.000240823299515444,0.00350260536034201
"ENSMUSG00000024640.10",1.79090068191879,7.27885201077076,64.4810013731119,0.000240834933487172,0.00350260536034201
"ENSMUSG00000070942.9",5.18680641418166,1.43317834880656,64.4403628410119,0.000241242407287248,0.00350260536034201
"ENSMUSG00000026939.13",2.30519627667551,3.37425028711344,64.4399294600741,0.00024124675770481,0.00350260536034201
"ENSMUSG00000020142.13",1.25028889630736,6.18372390549974,64.4273863966011,0.000241372714800933,0.00350260536034201
"ENSMUSG00000086596.3",10.9565357188722,1.66808704954586,96.0446524127374,0.0002417341706358,0.00350260536034201
"ENSMUSG00000021765.10",4.69450833832277,6.09232361351526,64.2318735893739,0.000243347546832084,0.00352289751306254
"ENSMUSG00000017057.10",2.46526102320956,1.89058978570933,63.9871345709118,0.000245850384276118,0.00355601950053927
"ENSMUSG00000061414.9",-2.55415618034031,1.31156580822768,63.9641410265885,0.000246087307101236,0.00355633770358441
"ENSMUSG00000042485.8",3.07585502950749,3.51956010861152,63.9149919671737,0.000246594765117035,0.00356056158672913
"ENSMUSG00000048368.10",-2.76858602765627,5.83695600543418,63.8743667887334,0.000247015279218077,0.0035635238232097
"ENSMUSG00000047261.10",-3.1854529905872,2.15717774949231,63.8298167816168,0.000247477530160307,0.0035639631853512
"ENSMUSG00000020190.14",-1.14683464392544,7.40178643459257,63.8132819062555,0.000247649392399962,0.0035639631853512
"ENSMUSG00000048154.18",-1.00377631669605,7.65284243479778,63.8091958285353,0.000247691887541783,0.0035639631853512
"ENSMUSG00000037447.17",2.17913346139968,3.4541111689472,63.7296149303668,0.000248521488832172,0.00357279328905817
"ENSMUSG00000031078.16",1.0124550489113,8.72769443607972,63.6432415649489,0.000249426138321889,0.00357980729605144
"ENSMUSG00000037321.18",1.78489324764627,5.77851360816617,63.618645005547,0.000249684566420117,0.00357980729605144
"ENSMUSG00000028680.15",1.90305652985954,2.75132109887655,63.5820672702014,0.000250069543962294,0.00357980729605144
"ENSMUSG00000021665.10",-1.156118914992,5.75404338183972,63.5800225481784,0.000250091088066445,0.00357980729605144
"ENSMUSG00000102411.2",-1.7310523146594,2.98222097428942,63.5540994280457,0.000250364442440129,0.00358062266988488
"ENSMUSG00000035799.7",1.45983757264112,5.78235169686333,63.4910179401059,0.000251031307335875,0.00358614138475772
"ENSMUSG00000054312.7",1.00282630319997,5.05150307524129,63.4766274233344,0.000251183771374521,0.00358614138475772
"ENSMUSG00000112963.2",2.74374218280112,1.41794545530731,63.4238552616311,0.0002517439477465,0.00359104060634598
"ENSMUSG00000003469.10",-3.02234113570796,4.00960061770307,63.306170487385,0.00025299924332225,0.00360308131599551
"ENSMUSG00000049420.10",2.29582332578458,2.92071629164324,63.3022166303716,0.000253041563687105,0.00360308131599551
"ENSMUSG00000002768.9",1.23296099355383,5.91151727739405,63.2835691560377,0.000253241286668446,0.00360308131599551
